Summary,Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
19,31.083,0.4,13.0,338.0,10.0,1013.0
19,31.111,0.32,9.0,279.0,10.0,1012.0
19,31.133,0.32,9.0,345.0,10.0,1012.0
19,31.156,0.37,8.0,327.0,10.0,1012.0
19,31.967,0.3,11.0,288.0,10.0,1012.0
19,31.156,0.32,10.0,272.0,10.0,1011.0
19,27.472,0.4,9.0,281.0,10.0,1011.0
19,24.789,0.59,4.0,269.0,10.0,1011.0
19,21.322,0.71,5.0,233.0,10.0,1012.0
19,21.117,0.72,7.0,262.0,16.0,1012.0
6,19.967,0.69,10.0,260.0,15.0,1012.0
6,17.783,0.8,6.0,261.0,16.0,1012.0
19,16.817,0.83,3.0,244.0,16.0,1013.0
19,16.778,0.84,4.0,262.0,15.0,1013.0
19,15.05,0.88,6.0,301.0,16.0,1013.0
6,14.422,0.9,11.0,291.0,16.0,1013.0
6,14.206,0.9,6.0,326.0,15.0,1014.0
6,13.894,0.9,3.0,341.0,16.0,1014.0
6,20.75,0.69,5.0,22.0,10.0,1014.0
6,22.578,0.62,2.0,42.0,10.0,1014.0
6,25.067,0.53,3.0,307.0,10.0,1014.0
6,27.728,0.45,1.0,335.0,10.0,1014.0
19,29.85,0.4,4.0,275.0,10.0,1014.0
19,31.039,0.43,10.0,280.0,10.0,1014.0
19,32.15,0.34,11.0,310.0,10.0,1013.0
19,31.206,0.39,12.0,288.0,10.0,1013.0
19,32.267,0.34,17.0,299.0,10.0,1013.0
19,32.289,0.29,17.0,309.0,10.0,1012.0
19,32.167,0.3,18.0,318.0,10.0,1012.0
19,31.25,0.31,12.0,317.0,10.0,1012.0
19,28.033,0.39,10.0,320.0,10.0,1012.0
19,24.567,0.58,5.0,253.0,11.0,1013.0
19,22.822,0.65,9.0,150.0,11.0,1013.0
19,22.728,0.67,11.0,211.0,16.0,1013.0
19,21.589,0.71,10.0,242.0,15.0,1014.0
19,18.817,0.82,6.0,300.0,16.0,1014.0
19,17.267,0.85,6.0,233.0,16.0,1014.0
19,16.633,0.9,3.0,216.0,15.0,1014.0
19,15.0,0.91,3.0,272.0,16.0,1014.0
19,14.422,0.95,3.0,275.0,16.0,1014.0
19,14.556,0.93,3.0,344.0,15.0,1014.0
19,16.022,0.86,9.0,341.0,10.0,1014.0
17,18.689,0.69,8.0,342.0,10.0,1015.0
17,22.056,0.57,8.0,335.0,10.0,1015.0
19,24.906,0.5,8.0,332.0,10.0,1015.0
17,27.106,0.47,8.0,350.0,10.0,1015.0
17,28.894,0.39,9.0,350.0,10.0,1015.0
17,30.994,0.34,8.0,340.0,10.0,1015.0
17,30.039,0.36,8.0,321.0,10.0,1015.0
17,30.872,0.27,7.0,322.0,10.0,1015.0
17,30.922,0.35,10.0,349.0,10.0,1015.0
17,28.794,0.36,13.0,351.0,10.0,1015.0
17,29.794,0.34,14.0,343.0,10.0,1015.0
17,27.756,0.4,14.0,12.0,10.0,1015.0
17,27.172,0.41,15.0,10.0,10.0,1015.0
19,24.344,0.48,5.0,29.0,10.0,1014.0
19,20.139,0.72,8.0,320.0,10.0,1015.0
6,19.422,0.78,3.0,320.0,16.0,1016.0
6,18.678,0.82,7.0,330.0,15.0,1016.0
6,17.222,0.84,3.0,297.0,16.0,1016.0
6,16.672,0.87,3.0,310.0,16.0,1016.0
6,15.967,0.91,3.0,325.0,15.0,1016.0
6,15.606,0.93,6.0,280.0,16.0,1016.0
6,15.094,0.92,3.0,210.0,16.0,1016.0
6,14.994,0.95,3.0,249.0,15.0,1016.0
6,16.094,0.92,8.0,260.0,10.0,1016.0
6,19.844,0.78,0.0,280.0,10.0,1016.0
6,23.756,0.63,1.0,300.0,10.0,1016.0
6,26.061,0.58,5.0,284.0,10.0,1016.0
19,27.8,0.49,9.0,302.0,11.0,1016.0
19,29.867,0.46,10.0,288.0,11.0,1016.0
19,29.994,0.47,11.0,330.0,10.0,1016.0
19,31.083,0.44,13.0,336.0,10.0,1016.0
19,31.2,0.42,13.0,328.0,10.0,1015.0
19,31.044,0.38,14.0,339.0,10.0,1014.0
19,31.206,0.38,11.0,359.0,10.0,1014.0
19,32.189,0.39,11.0,324.0,10.0,1014.0
19,31.178,0.4,9.0,29.0,10.0,1013.0
19,30.022,0.4,9.0,40.0,10.0,1013.0
19,27.567,0.49,7.0,37.0,10.0,1014.0
19,24.883,0.59,8.0,80.0,10.0,1014.0
19,21.717,0.73,3.0,130.0,16.0,1014.0
6,20.528,0.78,3.0,160.0,15.0,1015.0
6,19.467,0.84,3.0,340.0,16.0,1015.0
6,18.356,0.9,0.0,0.0,16.0,1015.0
6,17.728,0.91,3.0,287.0,15.0,1015.0
6,17.289,0.96,0.0,0.0,16.0,1014.0
6,16.733,0.92,0.0,0.0,15.0,1014.0
6,16.539,0.95,3.0,347.0,14.0,1014.0
19,17.733,0.96,0.0,0.0,10.0,1015.0
6,23.572,0.7,2.0,130.0,10.0,1015.0
6,26.728,0.53,3.0,134.0,10.0,1014.0
6,27.806,0.49,9.0,159.0,10.0,1015.0
6,30.022,0.43,8.0,132.0,10.0,1014.0
6,31.067,0.35,7.0,177.0,10.0,1015.0
19,32.289,0.35,8.0,150.0,10.0,1014.0
19,32.8,0.34,5.0,263.0,10.0,1014.0
6,33.583,0.3,8.0,194.0,10.0,1014.0
19,33.822,0.32,5.0,351.0,10.0,1013.0
19,33.883,0.32,9.0,218.0,10.0,1013.0
19,32.889,0.31,9.0,181.0,10.0,1013.0
19,32.822,0.32,5.0,143.0,10.0,1013.0
19,31.183,0.43,5.0,168.0,10.0,1013.0
19,26.9,0.55,5.0,179.0,10.0,1013.0
19,24.144,0.65,5.0,180.0,10.0,1013.0
6,23.939,0.64,6.0,170.0,16.0,1014.0
6,22.183,0.7,3.0,189.0,15.0,1014.0
6,21.233,0.75,6.0,161.0,16.0,1014.0
6,20.117,0.83,3.0,160.0,16.0,1014.0
6,19.294,0.85,3.0,123.0,15.0,1014.0
6,17.894,0.92,3.0,141.0,16.0,1014.0
6,18.333,0.86,6.0,180.0,16.0,1015.0
6,18.089,0.89,6.0,161.0,15.0,1015.0
6,18.85,0.84,8.0,130.0,10.0,1015.0
6,22.6,0.66,8.0,131.0,10.0,1015.0
6,25.967,0.54,9.0,152.0,10.0,1015.0
19,28.911,0.5,10.0,150.0,10.0,1015.0
19,31.206,0.4,11.0,171.0,10.0,1015.0
19,32.739,0.34,12.0,171.0,10.0,1015.0
19,33.911,0.36,13.0,188.0,10.0,1015.0
19,34.028,0.34,11.0,172.0,10.0,1015.0
19,34.939,0.32,12.0,193.0,10.0,1015.0
19,35.117,0.28,16.0,162.0,10.0,1015.0
19,35.094,0.32,10.0,170.0,10.0,1014.0
19,34.956,0.29,11.0,178.0,10.0,1014.0
19,34.006,0.34,11.0,187.0,10.0,1014.0
19,32.822,0.4,4.0,157.0,10.0,1014.0
19,29.306,0.51,7.0,168.0,10.0,1014.0
19,24.167,0.71,3.0,150.0,10.0,1014.0
6,23.011,0.74,6.0,170.0,16.0,1015.0
6,21.633,0.79,3.0,143.0,15.0,1015.0
6,20.211,0.85,3.0,110.0,16.0,1015.0
6,19.072,0.88,3.0,110.0,16.0,1015.0
6,20.272,0.76,6.0,140.0,15.0,1015.0
6,17.894,0.89,3.0,150.0,16.0,1015.0
6,17.478,0.88,3.0,157.0,16.0,1015.0
6,19.189,0.8,6.0,148.0,15.0,1015.0
6,20.011,0.78,5.0,140.0,10.0,1015.0
6,23.761,0.62,8.0,150.0,10.0,1015.0
6,26.05,0.58,11.0,149.0,10.0,1014.0
6,28.983,0.54,8.0,142.0,10.0,1014.0
6,32.294,0.41,10.0,151.0,10.0,1014.0
6,33.756,0.35,14.0,164.0,10.0,1014.0
6,35.161,0.34,15.0,173.0,10.0,1013.0
6,37.267,0.32,14.0,175.0,10.0,1013.0
19,37.072,0.31,15.0,205.0,10.0,1013.0
19,37.872,0.27,16.0,212.0,10.0,1012.0
19,37.8,0.26,14.0,202.0,10.0,1011.0
6,37.15,0.27,15.0,214.0,10.0,1011.0
6,36.228,0.32,11.0,201.0,10.0,1010.0
6,34.05,0.36,11.0,191.0,10.0,1010.0
19,30.55,0.5,8.0,193.0,10.0,1011.0
19,27.367,0.59,9.0,161.0,10.0,1011.0
19,26.3,0.64,6.0,173.0,16.0,1011.0
19,24.833,0.71,6.0,237.0,15.0,1011.0
6,13.867,0.92,3.0,210.0,16.0,1018.0
6,13.267,0.95,0.0,0.0,16.0,1018.0
6,12.494,0.97,2.0,286.0,15.0,1018.0
6,11.667,0.98,3.0,90.0,16.0,1018.0
19,11.067,1.0,3.0,110.0,15.0,1018.0
19,10.778,0.99,2.0,286.0,14.0,1017.0
19,13.667,0.93,2.0,300.0,10.0,1017.0
19,18.628,0.78,0.0,0.0,10.0,1017.0
19,22.0,0.59,3.0,129.0,10.0,1017.0
19,23.867,0.45,4.0,138.0,10.0,1017.0
6,25.044,0.39,9.0,104.0,10.0,1017.0
19,26.05,0.38,6.0,126.0,10.0,1017.0
19,26.178,0.39,7.0,13.0,10.0,1017.0
19,27.267,0.37,3.0,233.0,10.0,1016.0
19,27.75,0.32,2.0,331.0,10.0,1016.0
19,27.867,0.33,9.0,79.0,10.0,1015.0
17,27.867,0.37,7.0,43.0,10.0,1015.0
17,27.806,0.35,9.0,49.0,10.0,1014.0
17,26.311,0.43,9.0,2.0,10.0,1014.0
17,26.228,0.38,9.0,32.0,10.0,1014.0
17,25.467,0.43,6.0,41.0,15.0,1014.0
19,19.006,0.77,5.0,59.0,10.0,1014.0
19,17.756,0.8,6.0,60.0,16.0,1015.0
19,16.472,0.85,3.0,353.0,15.0,1015.0
17,26.806,0.56,14.0,280.0,16.0,1012.0
19,27.756,0.4,17.0,299.0,16.0,1012.0
17,27.578,0.38,16.0,291.0,15.0,1013.0
17,26.961,0.4,23.0,281.0,11.0,1013.0
17,20.561,0.84,11.0,330.0,16.0,1014.0
17,20.083,0.87,13.0,244.0,15.0,1015.0
17,19.933,0.88,13.0,69.0,11.0,1015.0
19,18.917,0.93,17.0,270.0,11.0,1012.0
17,20.039,0.92,4.0,242.0,10.0,1015.0
19,21.183,0.86,11.0,292.0,11.0,1015.0
19,22.85,0.78,21.0,309.0,11.0,1015.0
19,24.767,0.69,14.0,309.0,11.0,1015.0
17,25.006,0.63,15.0,282.0,11.0,1015.0
17,24.983,0.62,20.0,281.0,11.0,1015.0
17,26.106,0.57,23.0,302.0,11.0,1015.0
19,27.2,0.55,24.0,290.0,11.0,1015.0
19,27.222,0.5,24.0,300.0,11.0,1014.0
19,27.144,0.46,22.0,302.0,11.0,1014.0
19,26.111,0.47,18.0,310.0,11.0,1014.0
19,25.022,0.47,21.0,320.0,11.0,1014.0
19,23.061,0.55,13.0,302.0,11.0,1015.0
19,20.139,0.72,11.0,290.0,10.0,1015.0
19,19.072,0.76,11.0,290.0,16.0,1016.0
19,20.917,0.63,13.0,299.0,15.0,1016.0
6,20.372,0.73,14.0,350.0,16.0,1017.0
19,19.239,0.78,11.0,10.0,16.0,1017.0
19,17.2,0.88,10.0,312.0,15.0,1017.0
19,15.494,0.95,3.0,290.0,16.0,1017.0
19,14.961,0.95,6.0,280.0,16.0,1017.0
19,15.983,0.95,11.0,309.0,15.0,1017.0
19,15.994,0.93,8.0,282.0,11.0,1017.0
19,18.756,0.78,9.0,320.0,11.0,1017.0
6,20.956,0.65,10.0,314.0,10.0,1018.0
6,23.772,0.58,9.0,312.0,10.0,1018.0
19,24.978,0.5,10.0,359.0,11.0,1018.0
19,26.994,0.44,11.0,347.0,10.0,1017.0
19,27.756,0.45,11.0,358.0,10.0,1017.0
19,28.794,0.39,8.0,306.0,10.0,1017.0
19,28.794,0.39,11.0,330.0,10.0,1016.0
19,28.933,0.36,9.0,355.0,10.0,1016.0
19,28.983,0.36,11.0,346.0,10.0,1016.0
19,28.894,0.36,14.0,308.0,10.0,1015.0
19,28.889,0.36,13.0,330.0,10.0,1015.0
19,27.778,0.38,13.0,329.0,10.0,1015.0
19,24.3,0.51,8.0,311.0,10.0,1015.0
19,21.206,0.67,8.0,281.0,10.0,1016.0
6,20.05,0.72,7.0,289.0,16.0,1017.0
6,18.861,0.79,6.0,308.0,15.0,1017.0
6,15.533,0.92,6.0,340.0,16.0,1015.0
6,14.861,0.9,3.0,0.0,16.0,1015.0
6,14.267,0.93,4.0,3.0,15.0,1015.0
6,13.222,0.96,6.0,330.0,16.0,1015.0
19,13.178,0.96,6.0,0.0,16.0,1015.0
19,12.989,0.98,6.0,336.0,15.0,1016.0
19,15.961,0.92,8.0,19.0,10.0,1016.0
19,19.8,0.78,8.0,0.0,10.0,1016.0
19,22.039,0.64,8.0,3.0,10.0,1016.0
19,24.933,0.61,10.0,9.0,10.0,1016.0
19,26.206,0.53,14.0,10.0,10.0,1016.0
19,27.75,0.46,15.0,8.0,10.0,1016.0
19,27.894,0.45,17.0,0.0,10.0,1016.0
19,28.933,0.39,13.0,19.0,10.0,1016.0
19,29.889,0.33,14.0,21.0,10.0,1016.0
19,29.972,0.31,14.0,37.0,10.0,1016.0
19,30.044,0.36,13.0,11.0,10.0,1015.0
19,30.072,0.33,14.0,12.0,10.0,1015.0
19,29.006,0.35,14.0,9.0,10.0,1015.0
19,27.894,0.39,12.0,10.0,10.0,1015.0
19,24.55,0.54,9.0,359.0,10.0,1016.0
19,20.25,0.76,5.0,8.0,10.0,1016.0
19,18.939,0.82,3.0,342.0,16.0,1017.0
19,17.928,0.85,6.0,316.0,15.0,1017.0
19,16.894,0.88,6.0,319.0,16.0,1017.0
19,16.317,0.88,6.0,320.0,16.0,1018.0
19,15.744,0.87,6.0,307.0,15.0,1018.0
6,15.228,0.89,6.0,330.0,15.0,1017.0
6,14.717,0.92,6.0,340.0,15.0,1018.0
6,14.133,0.93,6.0,323.0,15.0,1018.0
6,16.3,0.92,8.0,330.0,10.0,1018.0
6,20.028,0.83,8.0,349.0,10.0,1018.0
19,22.15,0.72,11.0,9.0,10.0,1018.0
19,24.956,0.63,13.0,343.0,10.0,1018.0
19,26.089,0.59,13.0,351.0,10.0,1019.0
19,27.306,0.52,14.0,11.0,10.0,1019.0
19,27.822,0.5,14.0,351.0,16.0,1019.0
19,28.883,0.46,16.0,341.0,11.0,1018.0
19,29.006,0.46,16.0,349.0,11.0,1018.0
19,29.006,0.45,15.0,351.0,10.0,1018.0
19,28.956,0.42,16.0,343.0,10.0,1017.0
19,29.05,0.41,14.0,11.0,15.0,1017.0
19,27.728,0.46,18.0,10.0,10.0,1017.0
19,27.633,0.49,16.0,351.0,10.0,1018.0
17,26.1,0.53,11.0,54.0,10.0,1018.0
19,22.333,0.72,9.0,341.0,10.0,1019.0
19,20.694,0.8,11.0,330.0,16.0,1019.0
17,20.817,0.81,10.0,334.0,15.0,1020.0
17,20.672,0.83,6.0,333.0,16.0,1020.0
17,20.494,0.86,4.0,350.0,16.0,1019.0
17,19.939,0.89,6.0,319.0,15.0,1019.0
17,19.328,0.93,3.0,299.0,16.0,1019.0
19,18.794,0.97,11.0,19.0,16.0,1020.0
19,17.55,0.96,6.0,23.0,15.0,1020.0
19,18.844,0.93,8.0,19.0,10.0,1020.0
19,21.0,0.81,10.0,29.0,10.0,1020.0
19,22.6,0.79,8.0,4.0,10.0,1021.0
19,23.85,0.69,8.0,2.0,10.0,1021.0
17,26.044,0.65,11.0,11.0,10.0,1021.0
19,27.639,0.5,10.0,46.0,11.0,1021.0
19,28.867,0.54,11.0,3.0,10.0,1021.0
19,29.906,0.46,14.0,0.0,10.0,1021.0
19,30.067,0.42,13.0,33.0,10.0,1020.0
19,31.067,0.44,13.0,1.0,10.0,1019.0
19,31.133,0.35,14.0,20.0,10.0,1019.0
19,30.911,0.34,13.0,48.0,10.0,1018.0
19,29.956,0.4,20.0,40.0,11.0,1018.0
19,24.256,0.76,12.0,343.0,11.0,1019.0
19,23.983,0.84,2.0,64.0,11.0,1019.0
17,22.828,0.88,4.0,275.0,11.0,1020.0
17,21.761,0.88,6.0,317.0,16.0,1021.0
19,22.178,0.76,13.0,326.0,15.0,1021.0
19,22.117,0.76,14.0,38.0,16.0,1021.0
19,21.606,0.79,11.0,29.0,16.0,1022.0
19,21.378,0.8,13.0,21.0,15.0,1021.0
19,21.022,0.76,17.0,20.0,16.0,1021.0
19,19.933,0.79,17.0,20.0,16.0,1021.0
19,18.811,0.85,13.0,12.0,15.0,1022.0
19,19.911,0.79,16.0,20.0,10.0,1021.0
19,21.072,0.79,16.0,30.0,10.0,1022.0
19,22.589,0.72,16.0,34.0,10.0,1022.0
19,24.911,0.64,15.0,39.0,10.0,1022.0
19,27.111,0.6,9.0,48.0,10.0,1022.0
19,27.628,0.55,12.0,34.0,10.0,1022.0
19,28.889,0.51,13.0,31.0,11.0,1022.0
19,30.022,0.46,16.0,31.0,10.0,1022.0
17,30.061,0.45,14.0,44.0,10.0,1022.0
17,30.956,0.41,17.0,20.0,10.0,1021.0
17,29.867,0.43,21.0,12.0,10.0,1020.0
19,29.6,0.44,22.0,29.0,10.0,1020.0
19,29.667,0.44,20.0,39.0,11.0,1020.0
19,24.011,0.68,10.0,188.0,11.0,1021.0
17,22.4,0.89,1.0,24.0,10.0,1021.0
13,21.278,0.97,5.0,316.0,10.0,1022.0
17,20.633,0.98,7.0,344.0,16.0,1022.0
19,20.206,0.91,11.0,343.0,15.0,1023.0
17,21.606,0.76,14.0,29.0,16.0,1023.0
19,21.017,0.71,14.0,20.0,16.0,1023.0
19,20.517,0.72,13.0,21.0,15.0,1023.0
17,20.0,0.68,17.0,20.0,16.0,1023.0
19,19.467,0.7,14.0,20.0,16.0,1023.0
19,18.756,0.75,15.0,19.0,15.0,1023.0
19,19.889,0.73,15.0,20.0,10.0,1023.0
19,20.978,0.68,20.0,20.0,10.0,1023.0
19,22.044,0.65,19.0,23.0,10.0,1023.0
19,23.844,0.61,14.0,12.0,10.0,1023.0
19,26.067,0.57,14.0,11.0,10.0,1023.0
19,27.022,0.56,13.0,12.0,10.0,1023.0
19,27.778,0.54,17.0,10.0,10.0,1023.0
19,28.889,0.5,16.0,0.0,11.0,1023.0
19,29.844,0.45,14.0,16.0,11.0,1022.0
19,29.972,0.43,14.0,1.0,11.0,1022.0
19,29.95,0.47,18.0,19.0,11.0,1021.0
19,29.844,0.45,21.0,8.0,11.0,1021.0
19,28.839,0.46,17.0,10.0,11.0,1021.0
19,27.8,0.48,16.0,351.0,11.0,1021.0
17,26.939,0.54,12.0,352.0,11.0,1021.0
17,25.922,0.54,12.0,10.0,6.0,1021.0
17,22.778,0.77,6.0,296.0,15.0,1022.0
17,21.317,0.91,6.0,30.0,15.0,1022.0
17,20.622,0.88,11.0,1.0,16.0,1022.0
19,20.117,0.85,14.0,10.0,16.0,1022.0
6,20.017,0.76,13.0,29.0,15.0,1022.0
6,19.533,0.72,11.0,20.0,16.0,1022.0
6,18.933,0.74,14.0,30.0,16.0,1022.0
6,17.917,0.8,10.0,11.0,15.0,1022.0
19,18.839,0.73,11.0,10.0,10.0,1022.0
19,18.961,0.72,13.0,11.0,10.0,1022.0
19,21.883,0.65,13.0,14.0,10.0,1022.0
19,22.872,0.65,14.0,12.0,10.0,1022.0
19,24.006,0.64,11.0,13.0,10.0,1021.0
17,26.144,0.57,13.0,31.0,10.0,1021.0
17,27.844,0.48,14.0,48.0,11.0,1021.0
17,28.883,0.48,11.0,1.0,11.0,1020.0
19,27.556,0.49,10.0,9.0,11.0,1019.0
19,27.428,0.5,5.0,44.0,11.0,1019.0
19,26.339,0.62,4.0,142.0,11.0,1018.0
17,23.4,0.74,8.0,156.0,11.0,1018.0
17,24.256,0.76,2.0,242.0,10.0,1018.0
17,23.1,0.76,4.0,137.0,10.0,1017.0
17,22.511,0.79,6.0,142.0,10.0,1017.0
17,20.228,0.9,8.0,201.0,10.0,1017.0
17,19.561,0.91,3.0,290.0,16.0,1018.0
19,19.556,0.95,3.0,199.0,15.0,1018.0
17,10.606,0.95,11.0,201.0,15.0,1004.0
17,10.556,0.99,11.0,201.0,15.0,1004.0
17,10.611,0.98,10.0,211.0,10.0,1005.0
17,9.95,1.0,6.0,161.0,6.0,1005.0
17,10.439,0.96,6.0,152.0,6.0,1004.0
17,10.55,0.99,4.0,174.0,7.0,1004.0
17,11.017,1.0,13.0,190.0,6.0,1005.0
17,11.089,0.99,8.0,201.0,6.0,1005.0
17,12.167,0.93,7.0,203.0,11.0,1005.0
17,12.733,0.9,1.0,194.0,11.0,1006.0
17,13.872,0.83,1.0,291.0,11.0,1006.0
17,13.0,0.88,3.0,251.0,11.0,1006.0
17,13.961,0.82,0.0,208.0,11.0,1006.0
17,14.006,0.82,3.0,127.0,11.0,1006.0
17,15.15,0.76,6.0,159.0,11.0,1006.0
19,16.111,0.67,5.0,203.0,11.0,1006.0
19,16.117,0.67,8.0,197.0,11.0,1006.0
19,16.228,0.71,5.0,212.0,12.0,1006.0
17,16.111,0.77,3.0,238.0,11.0,1006.0
19,16.039,0.72,5.0,211.0,11.0,1006.0
17,15.133,0.83,3.0,243.0,11.0,1006.0
17,13.772,0.9,2.0,200.0,10.0,1007.0
17,13.706,0.96,3.0,295.0,16.0,1007.0
17,12.828,0.95,3.0,176.0,15.0,1007.0
19,18.289,0.9,11.0,151.0,16.0,1011.0
17,19.811,0.85,21.0,209.0,11.0,1010.0
17,19.6,0.8,17.0,208.0,15.0,1011.0
18,17.806,0.9,11.0,200.0,16.0,1010.0
18,17.2,0.97,3.0,164.0,10.0,1010.0
17,16.167,0.99,6.0,189.0,6.0,1010.0
17,17.178,0.93,5.0,144.0,10.0,1010.0
19,19.867,0.84,9.0,141.0,11.0,1010.0
19,22.039,0.76,7.0,147.0,11.0,1010.0
19,22.661,0.74,11.0,121.0,10.0,1009.0
19,23.661,0.74,12.0,121.0,11.0,1009.0
17,24.733,0.65,5.0,201.0,11.0,1009.0
17,24.883,0.64,3.0,45.0,11.0,1009.0
17,23.983,0.73,1.0,146.0,11.0,1008.0
17,26.056,0.59,5.0,152.0,11.0,1008.0
19,25.022,0.64,11.0,197.0,11.0,1007.0
17,22.5,0.79,15.0,161.0,11.0,1006.0
19,22.322,0.73,4.0,180.0,11.0,1006.0
19,17.667,0.79,26.0,299.0,11.0,1007.0
19,17.711,0.84,15.0,278.0,11.0,1008.0
17,17.233,0.92,3.0,279.0,11.0,1009.0
19,16.089,0.99,10.0,161.0,11.0,1008.0
17,15.489,0.99,10.0,200.0,16.0,1009.0
17,16.489,0.93,12.0,211.0,15.0,1010.0
17,16.483,0.88,11.0,160.0,16.0,1010.0
19,14.467,1.0,3.0,116.0,16.0,1010.0
19,13.744,0.95,5.0,174.0,15.0,1010.0
17,13.844,1.0,11.0,152.0,10.0,1009.0
19,13.794,0.96,11.0,152.0,15.0,1009.0
19,12.933,0.99,11.0,162.0,15.0,1010.0
19,14.778,1.0,8.0,191.0,10.0,1009.0
19,15.978,0.93,14.0,201.0,10.0,1009.0
19,17.717,0.84,9.0,223.0,10.0,1010.0
19,19.822,0.74,9.0,192.0,11.0,1010.0
19,20.956,0.69,14.0,212.0,11.0,1010.0
19,21.883,0.61,13.0,215.0,11.0,1010.0
17,22.156,0.59,14.0,211.0,11.0,1010.0
17,22.733,0.57,15.0,181.0,11.0,1010.0
17,23.222,0.59,10.0,218.0,15.0,1010.0
19,23.756,0.51,13.0,280.0,11.0,1009.0
19,23.75,0.51,10.0,254.0,11.0,1009.0
19,21.494,0.64,23.0,298.0,11.0,1009.0
19,22.156,0.59,14.0,309.0,11.0,1009.0
19,22.044,0.6,14.0,300.0,11.0,1009.0
17,19.889,0.72,12.0,292.0,11.0,1010.0
17,17.661,0.84,11.0,290.0,10.0,1010.0
19,17.15,0.84,11.0,292.0,16.0,1011.0
17,16.967,0.86,11.0,298.0,15.0,1011.0
19,15.922,0.93,11.0,300.0,16.0,1012.0
19,14.833,0.95,11.0,310.0,16.0,1012.0
19,13.856,0.95,13.0,311.0,15.0,1012.0
19,13.239,0.92,14.0,311.0,16.0,1012.0
17,12.756,0.92,11.0,310.0,16.0,1012.0
17,12.256,0.95,11.0,310.0,15.0,1012.0
17,12.733,0.95,12.0,329.0,10.0,1012.0
17,15.978,0.86,14.0,340.0,10.0,1013.0
17,17.439,0.85,16.0,348.0,11.0,1013.0
17,19.889,0.73,16.0,351.0,11.0,1013.0
17,20.978,0.68,16.0,350.0,11.0,1013.0
17,22.0,0.67,17.0,342.0,11.0,1014.0
17,22.711,0.62,23.0,0.0,11.0,1014.0
17,22.733,0.65,22.0,340.0,11.0,1014.0
19,23.728,0.6,22.0,350.0,11.0,1014.0
17,24.933,0.57,23.0,349.0,11.0,1014.0
17,23.839,0.54,17.0,350.0,11.0,1013.0
17,22.889,0.56,17.0,348.0,11.0,1013.0
17,22.778,0.57,14.0,358.0,11.0,1013.0
17,22.194,0.63,14.0,0.0,11.0,1014.0
17,21.894,0.64,16.0,353.0,11.0,1015.0
19,19.95,0.72,13.0,0.0,11.0,1015.0
17,19.4,0.75,14.0,1.0,16.0,1016.0
17,18.222,0.79,16.0,349.0,15.0,1016.0
17,17.711,0.75,17.0,0.0,16.0,1017.0
17,17.106,0.78,14.0,340.0,16.0,1016.0
19,15.95,0.85,14.0,340.0,15.0,1017.0
6,15.389,0.87,14.0,339.0,16.0,1017.0
6,15.367,0.84,14.0,349.0,16.0,1017.0
6,14.378,0.9,11.0,332.0,15.0,1017.0
6,14.983,0.86,11.0,340.0,10.0,1017.0
6,17.667,0.73,17.0,359.0,10.0,1017.0
19,18.778,0.68,17.0,352.0,10.0,1018.0
19,21.067,0.63,22.0,1.0,10.0,1018.0
19,22.222,0.63,20.0,1.0,10.0,1018.0
19,23.672,0.6,17.0,8.0,11.0,1018.0
19,24.956,0.54,17.0,1.0,11.0,1018.0
19,25.994,0.54,17.0,351.0,11.0,1017.0
19,25.989,0.49,19.0,351.0,11.0,1017.0
19,27.106,0.44,15.0,351.0,11.0,1017.0
19,27.128,0.47,16.0,0.0,11.0,1016.0
19,26.167,0.45,15.0,334.0,11.0,1016.0
19,26.133,0.46,15.0,331.0,11.0,1016.0
19,25.022,0.53,11.0,341.0,11.0,1016.0
19,24.4,0.54,10.0,342.0,15.0,1016.0
19,20.0,0.77,8.0,330.0,10.0,1016.0
19,18.75,0.81,6.0,310.0,16.0,1017.0
19,17.694,0.86,3.0,329.0,15.0,1017.0
6,16.533,0.93,3.0,318.0,16.0,1017.0
6,15.422,0.93,3.0,310.0,16.0,1017.0
6,15.233,0.94,3.0,316.0,15.0,1016.0
6,14.311,0.96,3.0,320.0,16.0,1016.0
6,13.733,0.96,6.0,329.0,16.0,1016.0
6,13.539,0.95,5.0,331.0,15.0,1016.0
19,15.867,0.93,2.0,270.0,10.0,1016.0
6,18.667,0.84,3.0,312.0,10.0,1016.0
19,22.633,0.7,3.0,42.0,10.0,1016.0
19,24.883,0.63,2.0,65.0,10.0,1017.0
19,26.039,0.53,5.0,312.0,11.0,1017.0
19,27.017,0.49,7.0,285.0,11.0,1017.0
19,27.2,0.44,9.0,301.0,10.0,1017.0
19,27.711,0.46,10.0,319.0,10.0,1016.0
19,27.678,0.42,9.0,308.0,10.0,1016.0
19,27.267,0.43,12.0,319.0,10.0,1016.0
19,27.778,0.43,11.0,318.0,10.0,1015.0
17,27.317,0.42,12.0,331.0,10.0,1015.0
17,26.156,0.49,12.0,329.0,10.0,1015.0
17,26.183,0.53,9.0,330.0,10.0,1015.0
17,23.283,0.66,5.0,322.0,10.0,1015.0
19,20.072,0.83,0.0,0.0,10.0,1015.0
19,19.4,0.81,6.0,280.0,16.0,1016.0
19,17.867,0.89,3.0,287.0,15.0,1016.0
19,16.672,0.92,3.0,15.0,16.0,1016.0
